Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,Yes,Travel_Frequently,Research & Development,25,1,Medical,1,449,4,Female,46,2,1,Manufacturing Director,1,Single,6716,8499,5,Y,No,14,3,4,80,0,4,2,3,1,1,1,1
33,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,450,3,Male,73,3,3,Laboratory Technician,1,Divorced,4444,20616,4,Y,No,21,3,3,80,0,15,3,3,14,8,0,2
19,No,Travel_Frequently,Research & Development,13,4,Life Sciences,1,451,3,Female,78,2,3,Healthcare Representative,4,Divorced,2674,6383,3,Y,No,15,3,2,80,1,8,2,3,4,2,2,3
45,Yes,Travel_Rarely,Sales,8,4,Marketing,1,452,2,Male,94,4,2,Sales Executive,2,Married,9215,21878,5,Y,Yes,16,3,3,80,1,5,4,2,5,3,0,5
49,Yes,Travel_Frequently,Research & Development,18,1,Other,1,453,3,Male,33,1,2,Research Scientist,1,Divorced,7164,15699,4,Y,No,16,3,3,80,1,2,4,3,1,1,1,0
44,Yes,Travel_Frequently,Human Resources,22,3,Life Sciences,1,454,1,Female,38,4,5,Human Resources,2,Married,5264,14322,2,Y,Yes,20,3,3,80,1,3,4,4,2,2,0,0
37,No,Travel_Rarely,Sales,3,1,Life Sciences,1,455,1,Male,65,3,3,Sales Representative,3,Single,7029,10511,3,Y,No,12,4,4,80,2,1,2,4,1,1,1,1
41,No,Non-Travel,Sales,23,5,Life Sciences,1,456,3,Female,80,3,3,Sales Executive,2,Single,7795,10730,1,Y,Yes,14,3,3,80,2,3,3,3,1,1,1,1
29,No,Travel_Rarely,Research & Development,18,4,Life Sciences,1,457,2,Female,61,3,1,Healthcare Representative,3,Married,3111,12667,2,Y,No,22,3,1,80,0,11,3,4,7,7,0,1
52,No,Non-Travel,Research & Development,20,1,Life Sciences,1,458,4,Female,47,3,1,Healthcare Representative,1,Single,6880,14327,3,Y,No,19,3,3,80,0,3,6,3,2,2,1,2
50,No,Travel_Rarely,Research & Development,26,4,Life Sciences,1,459,4,Male,44,3,2,Laboratory Technician,3,Married,3526,3996,2,Y,No,25,3,4,80,0,10,2,3,6,2,0,6
50,No,Non-Travel,Human Resources,9,4,Life Sciences,1,460,3,Female,49,2,2,Human Resources,2,Single,7952,14878,3,Y,No,17,4,4,80,1,3,4,1,0,0,0,0
60,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,461,4,Female,87,2,3,Laboratory Technician,3,Divorced,4378,13940,1,Y,No,19,3,3,80,2,5,2,4,1,1,1,1
54,No,Non-Travel,Sales,20,4,Other,1,462,3,Female,69,3,2,Sales Executive,4,Married,7094,5697,3,Y,No,16,3,1,80,1,6,2,3,2,2,2,2
29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,463,1,Female,95,1,2,Laboratory Technician,3,Married,3788,23930,1,Y,Yes,21,4,1,80,1,6,1,3,6,3,3,3
20,No,Travel_Frequently,Research & Development,26,3,Life Sciences,1,464,4,Female,42,2,1,Laboratory Technician,2,Divorced,7318,17444,2,Y,No,17,3,2,80,1,11,2,3,7,1,1,0
18,No,Travel_Rarely,Human Resources,25,3,Life Sciences,1,465,2,Female,42,4,1,Human Resources,2,Single,2731,10530,3,Y,Yes,19,3,2,80,1,6,2,3,4,4,0,1
50,No,Travel_Frequently,Sales,4,3,Other,1,466,2,Female,91,3,5,Sales Representative,2,Married,5022,12397,2,Y,No,24,3,4,80,3,8,2,3,4,4,0,4
57,Yes,Travel_Rarely,Research & Development,25,3,Marketing,1,467,4,Male,57,3,3,Manufacturing Director,1,Married,8851,6142,1,Y,Yes,22,3,2,80,1,12,0,3,9,5,1,5
27,No,Travel_Rarely,Research & Development,18,2,Technical Degree,1,468,3,Male,75,3,1,Healthcare Representative,1,Single,6504,19282,2,Y,No,25,3,2,80,1,4,4,3,0,0,0,0
60,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,469,4,Male,44,1,3,Laboratory Technician,4,Married,5514,26521,3,Y,No,14,4,4,80,1,2,2,3,2,1,1,0
46,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,470,2,Male,73,2,3,Manufacturing Director,2,Married,14503,3854,2,Y,No,19,3,3,80,0,14,4,1,11,6,0,6
30,No,Travel_Rarely,Research & Development,11,3,Medical,1,471,3,Female,52,4,3,Healthcare Representative,3,Married,9083,8399,2,Y,Yes,25,3,1,80,0,6,3,3,6,5,0,1
29,No,Non-Travel,Research & Development,5,4,Life Sciences,1,472,1,Male,96,3,1,Laboratory Technician,3,Married,8211,26476,3,Y,No,13,3,3,80,0,4,4,3,2,1,1,2
48,No,Travel_Rarely,Research & Development,8,3,Medical,1,473,3,Female,95,3,2,Laboratory Technician,3,Married,7294,16186,3,Y,No,24,3,1,80,0,18,3,3,16,7,0,4
19,No,Travel_Rarely,Research & Development,11,3,Technical Degree,1,474,4,Male,79,3,1,Healthcare Representative,1,Married,7860,10310,2,Y,No,22,3,3,80,3,10,1,2,10,2,2,1
52,No,Travel_Rarely,Sales,24,4,Marketing,1,475,3,Male,42,3,4,Sales Executive,4,Single,13283,16300,2,Y,No,24,3,4,80,0,4,3,3,2,2,1,0
40,No,Travel_Rarely,Human Resources,20,4,Other,1,476,2,Male,31,3,3,Human Resources,1,Married,3825,22873,2,Y,No,21,3,4,80,0,7,3,1,7,7,2,0
34,No,Travel_Rarely,Research & Development,29,2,Other,1,477,1,Male,63,3,2,Manufacturing Director,4,Divorced,9005,7438,2,Y,No,22,3,1,80,1,7,3,2,6,5,0,1
43,No,Travel_Rarely,Research & Development,20,3,Life Sciences,1,478,1,Male,69,2,2,Research Scientist,4,Divorced,6086,10359,1,Y,No,24,3,2,80,1,7,4,2,3,2,2,0
25,No,Non-Travel,Research & Development,15,5,Medical,1,479,3,Male,98,3,1,Healthcare Representative,4,Divorced,3905,15521,4,Y,No,18,3,3,80,2,4,4,3,3,3,0,3
46,No,Travel_Frequently,Human Resources,24,3,Life Sciences,1,480,4,Female,90,3,1,Human Resources,3,Married,4629,17010,0,Y,No,13,3,2,80,0,4,2,2,2,1,0,2
43,Yes,Travel_Frequently,Sales,3,3,Other,1,481,2,Male,54,3,5,Sales Executive,1,Divorced,5605,9975,1,Y,Yes,13,3,3,80,3,6,4,3,6,3,2,3
27,No,Non-Travel,Research & Development,7,2,Life Sciences,1,482,4,Male,92,4,1,Manufacturing Director,2,Married,2933,14356,4,Y,Yes,13,4,1,80,0,4,3,2,4,3,0,4
43,No,Travel_Rarely,Research & Development,24,2,Technical Degree,1,483,4,Female,57,3,1,Laboratory Technician,3,Married,8253,26460,2,Y,Yes,19,3,4,80,3,12,1,3,12,7,0,6
51,No,Travel_Rarely,Sales,8,4,Life Sciences,1,484,3,Male,85,1,5,Sales Executive,2,Single,4620,13448,2,Y,Yes,20,3,4,80,1,7,3,3,7,2,0,7
58,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,485,3,Male,55,2,2,Manufacturing Director,4,Divorced,5171,15967,2,Y,No,24,3,4,80,1,4,4,4,0,0,0,0
24,No,Travel_Frequently,Human Resources,10,5,Life Sciences,1,486,4,Male,56,3,3,Human Resources,2,Married,11095,16337,0,Y,No,13,3,4,80,0,10,3,3,7,2,2,3
21,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,487,2,Male,55,2,1,Manufacturing Director,2,Married,5312,25934,1,Y,Yes,16,3,1,80,1,3,5,4,2,2,1,0
28,No,Travel_Rarely,Research & Development,9,2,Other,1,488,2,Female,44,2,2,Laboratory Technician,2,Single,12476,6281,1,Y,No,21,3,3,80,1,8,1,3,6,2,1,0
46,No,Non-Travel,Research & Development,15,1,Life Sciences,1,489,1,Male,79,3,2,Healthcare Representative,2,Married,3587,13205,3,Y,Yes,24,3,3,80,0,7,4,3,7,6,0,4
53,No,Travel_Rarely,Research & Development,26,5,Medical,1,490,4,Female,35,3,3,Manufacturing Director,3,Married,2544,13080,4,Y,No,14,3,4,80,0,2,4,2,1,1,0,1
42,No,Travel_Rarely,Sales,20,3,Life Sciences,1,491,4,Female,97,3,1,Sales Executive,4,Married,4129,3504,5,Y,No,24,4,4,80,3,7,3,2,4,3,0,4
38,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,492,4,Male,33,3,2,Laboratory Technician,3,Single,1009,5706,2,Y,No,25,3,4,80,0,2,2,2,1,1,1,1
53,Yes,Travel_Rarely,Research & Development,22,4,Life Sciences,1,493,1,Female,59,3,3,Healthcare Representative,4,Married,8462,25817,2,Y,Yes,12,4,4,80,2,2,2,3,0,0,0,0
27,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,494,3,Male,38,2,2,Healthcare Representative,4,Single,2635,6874,7,Y,No,22,4,3,80,1,3,3,3,3,2,2,3
54,No,Travel_Rarely,Research & Development,15,2,Other,1,495,1,Male,71,3,2,Healthcare Representative,4,Married,3392,6561,2,Y,No,22,3,4,80,0,5,2,3,3,2,0,0
26,No,Travel_Rarely,Research & Development,4,4,Medical,1,496,1,Male,43,3,1,Manufacturing Director,1,Single,7553,7449,3,Y,No,13,4,4,80,0,37,5,4,37,22,2,0
41,No,Travel_Rarely,Sales,5,5,Life Sciences,1,497,3,Male,69,2,1,Sales Representative,4,Married,5278,15554,5,Y,No,15,3,3,80,3,7,1,3,4,3,3,1
52,No,Travel_Rarely,Research & Development,29,1,Medical,1,498,4,Female,32,2,3,Manufacturing Director,2,Single,3773,22473,2,Y,No,25,4,4,80,1,4,3,3,2,2,0,2
52,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,499,4,Male,70,2,3,Laboratory Technician,1,Single,1448,25346,2,Y,Yes,20,3,4,80,0,7,1,4,6,2,2,2
53,No,Travel_Rarely,Research & Development,27,3,Life Sciences,1,500,3,Female,62,3,5,Laboratory Technician,3,Single,10726,14044,4,Y,No,14,3,3,80,1,3,3,2,0,0,0,0
35,No,Travel_Rarely,Research & Development,17,3,Medical,1,501,1,Female,89,2,3,Healthcare Representative,2,Divorced,7584,10896,2,Y,No,15,3,2,80,0,24,3,3,22,3,0,5
56,Yes,Travel_Rarely,Human Resources,23,4,Life Sciences,1,502,2,Male,93,2,2,Human Resources,1,Married,16872,9739,0,Y,No,23,3,2,80,2,7,2,2,7,6,0,4
49,No,Travel_Rarely,Research & Development,8,5,Marketing,1,503,2,Female,91,1,4,Laboratory Technician,1,Married,3436,6309,1,Y,Yes,22,3,1,80,0,12,3,3,9,5,3,7
41,No,Travel_Rarely,Sales,28,2,Medical,1,504,4,Female,36,3,1,Sales Executive,1,Married,2053,3932,1,Y,No,21,4,3,80,0,1,1,2,1,1,0,1
40,No,Travel_Rarely,Research & Development,25,2,Marketing,1,505,4,Male,79,2,2,Research Scientist,4,Married,8927,7742,1,Y,No,11,4,3,80,0,7,3,3,3,3,0,3
49,Yes,Travel_Rarely,Sales,29,1,Human Resources,1,506,2,Male,68,1,2,Sales Executive,1,Divorced,4390,8778,3,Y,No,14,3,3,80,0,4,3,3,3,3,3,3
54,No,Travel_Rarely,Sales,19,3,Life Sciences,1,507,2,Male,76,1,1,Sales Representative,2,Single,7164,9038,0,Y,No,21,3,3,80,1,12,2,2,12,11,0,2
29,No,Travel_Rarely,Research & Development,9,1,Life Sciences,1,508,1,Male,99,3,3,Manufacturing Director,3,Single,12990,25773,5,Y,No,20,3,4,80,1,2,1,2,0,0,0,0
30,No,Non-Travel,Research & Development,10,3,Life Sciences,1,509,2,Male,55,3,2,Laboratory Technician,2,Divorced,6203,22051,4,Y,Yes,13,3,2,80,1,6,4,3,2,1,1,2
40,No,Travel_Frequently,Research & Development,5,1,Life Sciences,1,510,3,Male,87,3,2,Healthcare Representative,4,Married,5433,9708,1,Y,No,23,3,4,80,1,30,2,4,27,1,0,4
42,Yes,Non-Travel,Sales,10,3,Technical Degree,1,511,1,Female,80,3,2,Sales Executive,1,Single,5642,24177,5,Y,No,25,3,1,80,0,6,1,3,4,4,0,3
52,No,Travel_Rarely,Sales,22,1,Marketing,1,512,3,Female,81,4,2,Sales Representative,3,Single,1840,10279,4,Y,No,25,3,3,80,1,6,4,3,3,2,2,3
58,No,Travel_Rarely,Sales,1,4,Medical,1,513,4,Male,45,3,1,Sales Representative,3,Single,9555,25630,4,Y,No,12,3,3,80,2,4,2,3,0,0,0,0
47,No,Travel_Rarely,Sales,25,2,Medical,1,514,3,Male,77,3,3,Sales Executive,4,Divorced,9929,8276,2,Y,No,17,3,4,80,0,27,4,3,25,5,0,0
34,No,Travel_Rarely,Sales,25,3,Life Sciences,1,515,1,Male,56,2,2,Sales Representative,3,Single,6757,2566,3,Y,No,20,3,3,80,0,0,3,3,0,0,0,0
37,No,Travel_Rarely,Research & Development,22,4,Medical,1,516,2,Male,62,3,4,Laboratory Technician,4,Divorced,1979,6513,4,Y,Yes,19,3,2,80,1,11,2,3,9,4,2,3
42,No,Travel_Rarely,Research & Development,24,4,Technical Degree,1,517,3,Male,52,3,1,Research Scientist,1,Divorced,4570,10337,1,Y,No,11,3,2,80,0,11,1,3,10,1,0,0
39,No,Non-Travel,Research & Development,4,2,Medical,1,518,2,Female,74,4,1,Research Scientist,2,Married,11650,9185,2,Y,No,22,3,2,80,0,1,3,3,1,1,0,1
30,No,Travel_Rarely,Research & Development,21,1,Life Sciences,1,519,2,Male,51,4,3,Healthcare Representative,2,Single,3500,18378,2,Y,No,17,3,3,80,1,8,0,3,7,4,0,5
36,No,Travel_Rarely,Sales,5,4,Medical,1,520,3,Male,71,3,4,Sales Executive,4,Single,10002,15314,2,Y,Yes,21,3,3,80,2,2,1,4,0,0,0,0
53,No,Travel_Rarely,Human Resources,23,3,Life Sciences,1,521,3,Male,62,1,2,Human Resources,1,Married,5079,12469,2,Y,No,22,3,3,80,1,4,3,4,2,1,1,0
29,No,Travel_Rarely,Research & Development,7,4,Medical,1,522,4,Female,39,1,3,Healthcare Representative,1,Married,7536,7972,1,Y,No,11,3,4,80,1,13,3,3,10,6,0,7
58,No,Travel_Rarely,Research & Development,23,3,Medical,1,523,2,Female,76,3,5,Manufacturing Director,2,Married,3838,12502,1,Y,Yes,15,3,4,80,0,16,2,3,14,7,1,3
36,No,Travel_Rarely,Human Resources,5,3,Life Sciences,1,524,4,Male,68,3,5,Human Resources,1,Married,5170,18035,4,Y,No,11,3,3,80,1,6,3,2,6,3,1,0
29,No,Travel_Rarely,Research & Development,20,3,Marketing,1,525,2,Male,75,3,3,Laboratory Technician,1,Divorced,6387,25138,6,Y,Yes,13,3,1,80,1,5,3,3,4,4,0,4
26,No,Travel_Rarely,Sales,8,4,Other,1,526,1,Male,80,3,3,Sales Executive,4,Married,2565,22933,5,Y,No,18,3,4,80,1,5,3,3,1,1,0,1
24,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,1,527,3,Male,54,3,1,Manufacturing Director,3,Married,5792,24257,3,Y,Yes,23,4,3,80,0,1,3,2,0,0,0,0
45,No,Travel_Rarely,Sales,1,1,Other,1,528,3,Female,44,3,4,Sales Representative,3,Divorced,1009,25882,6,Y,Yes,25,3,3,80,1,3,5,3,0,0,0,0
31,No,Travel_Frequently,Sales,22,3,Medical,1,529,4,Female,87,2,2,Sales Executive,4,Single,3425,18545,2,Y,No,14,3,3,80,2,5,2,3,1,1,1,0
48,No,Travel_Frequently,Sales,18,1,Marketing,1,530,4,Female,88,3,5,Sales Executive,2,Single,6811,14100,2,Y,No,22,4,3,80,1,6,2,2,2,2,2,2
36,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,531,4,Male,55,1,1,Laboratory Technician,1,Single,9625,11459,3,Y,No,11,3,4,80,0,5,0,3,3,2,0,2
33,No,Travel_Rarely,Research & Development,3,4,Medical,1,532,4,Male,70,3,2,Manufacturing Director,2,Single,6526,23054,4,Y,Yes,11,3,4,80,0,5,1,3,2,1,1,2
22,No,Travel_Rarely,Sales,20,3,Technical Degree,1,533,3,Female,73,3,2,Sales Executive,2,Married,2134,8150,2,Y,No,18,3,4,80,0,4,1,1,1,1,1,1
52,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,534,3,Male,51,3,2,Research Scientist,3,Married,9133,14602,6,Y,No,25,3,4,80,0,6,2,2,4,4,0,0
29,No,Travel_Rarely,Human Resources,16,3,Life Sciences,1,535,3,Female,66,4,1,Human Resources,3,Married,2481,26930,2,Y,No,24,3,4,80,2,12,3,3,12,3,1,0
42,Yes,Travel_Rarely,Research & Development,18,4,Medical,1,536,4,Male,43,3,3,Laboratory Technician,1,Divorced,7104,13816,2,Y,No,18,3,1,80,1,4,0,3,2,2,2,0
38,No,Travel_Rarely,Research & Development,10,4,Other,1,537,4,Male,33,3,3,Manufacturing Director,3,Single,2531,20127,1,Y,No,14,3,4,80,1,22,4,3,19,15,0,0
53,No,Non-Travel,Research & Development,23,1,Other,1,538,1,Female,53,2,3,Laboratory Technician,4,Married,3090,19154,2,Y,No,25,3,1,80,2,18,2,3,14,4,3,4
40,No,Travel_Rarely,Research & Development,15,2,Medical,1,539,4,Male,95,2,1,Laboratory Technician,4,Single,2768,9317,3,Y,No,14,3,4,80,0,1,6,3,1,1,1,1
33,No,Travel_Rarely,Research & Development,10,3,Medical,1,540,2,Male,92,4,3,Research Scientist,4,Single,5342,8645,2,Y,No,20,3,2,80,1,13,3,3,10,1,0,0
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,541,3,Male,94,3,1,Laboratory Technician,4,Married,4370,22417,3,Y,No,21,3,2,80,0,8,4,3,5,5,3,0
59,No,Travel_Frequently,Research & Development,19,3,Human Resources,1,542,2,Female,95,3,1,Laboratory Technician,2,Divorced,6669,22816,2,Y,No,12,3,2,80,0,7,4,4,5,1,0,0
56,No,Travel_Frequently,Sales,2,3,Life Sciences,1,543,3,Male,42,2,3,Sales Representative,4,Married,4860,12221,0,Y,No,12,3,3,80,0,4,5,3,3,2,0,3
31,No,Non-Travel,Research & Development,13,4,Marketing,1,544,4,Male,56,3,4,Laboratory Technician,1,Single,1976,25135,1,Y,Yes,22,3,3,80,3,7,3,2,4,4,1,4
48,No,Travel_Rarely,Sales,25,3,Medical,1,545,2,Female,46,3,2,Sales Executive,3,Married,5799,11478,4,Y,No,16,3,1,80,0,4,2,4,3,2,0,3
22,Yes,Travel_Rarely,Research & Development,16,4,Medical,1,546,1,Male,98,3,2,Research Scientist,3,Single,1707,12908,3,Y,No,18,3,4,80,0,5,3,3,5,1,1,1
52,No,Travel_Rarely,Sales,8,4,Life Sciences,1,547,2,Female,86,2,2,Sales Executive,1,Single,2891,15838,2,Y,No,17,3,4,80,1,10,2,2,6,2,0,2
40,No,Travel_Rarely,Research & Development,3,4,Human Resources,1,548,3,Male,47,2,2,Laboratory Technician,4,Married,3950,2759,1,Y,No,17,3,4,80,0,8,2,3,7,6,2,0
46,No,Non-Travel,Research & Development,21,2,Medical,1,549,2,Female,45,2,1,Laboratory Technician,4,Single,3789,23340,0,Y,Yes,13,3,4,80,0,6,2,3,5,2,1,5
60,No,Travel_Rarely,Research & Development,19,3,Other,1,550,2,Male,80,3,5,Manufacturing Director,2,Married,1829,11887,2,Y,No,22,3,4,80,1,9,2,3,8,7,1,5
28,No,Travel_Frequently,Human Resources,14,3,Life Sciences,1,551,2,Female,69,2,3,Human Resources,4,Married,11189,20387,1,Y,No,12,3,4,80,0,2,2,3,1,1,0,1
35,No,Travel_Frequently,Research & Development,11,3,Medical,1,552,3,Female,68,1,3,Healthcare Representative,1,Married,13210,9546,2,Y,No,20,3,3,80,2,2,1,2,1,1,0,1
29,No,Travel_Rarely,Human Resources,29,3,Marketing,1,553,2,Female,85,3,2,Human Resources,3,Single,18967,25075,1,Y,No,17,3,3,80,1,11,2,3,11,6,0,2
26,No,Travel_Frequently,Research & Development,12,4,Marketing,1,554,4,Male,83,3,3,Research Scientist,3,Divorced,9784,2281,2,Y,No,25,3,4,80,0,5,2,3,2,1,1,1
27,No,Non-Travel,Sales,11,3,Other,1,555,1,Male,73,1,2,Sales Representative,3,Married,3876,9784,3,Y,Yes,14,3,2,80,0,4,2,2,0,0,0,0
34,No,Travel_Rarely,Human Resources,28,3,Life Sciences,1,556,3,Female,75,3,2,Human Resources,4,Married,3836,9484,3,Y,No,11,4,1,80,1,4,4,3,1,1,1,1
55,No,Travel_Rarely,Research & Development,11,5,Life Sciences,1,557,2,Male,61,1,1,Manufacturing Director,4,Married,3711,18812,6,Y,No,11,3,4,80,0,1,2,3,1,1,0,0
24,No,Travel_Rarely,Research & Development,22,1,Medical,1,558,3,Male,77,3,3,Research Scientist,4,Married,16177,25078,1,Y,No,14,3,2,80,1,22,5,1,22,13,2,0
30,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,559,2,Female,90,3,4,Manufacturing Director,2,Married,4585,26093,2,Y,No,15,3,3,80,1,6,1,3,5,1,1,3
57,No,Travel_Frequently,Research & Development,27,4,Human Resources,1,560,4,Male,95,4,1,Laboratory Technician,4,Married,10525,18068,1,Y,No,15,3,2,80,1,18,4,3,18,8,1,10
59,No,Travel_Rarely,Sales,18,2,Life Sciences,1,561,4,Female,67,3,1,Sales Executive,1,Single,10045,12670,2,Y,No,11,3,4,80,1,5,2,3,5,5,2,5
26,No,Travel_Frequently,Research & Development,10,3,Medical,1,562,4,Male,72,3,2,Laboratory Technician,4,Married,5506,16784,3,Y,No,13,3,4,80,2,5,5,3,4,2,1,0
44,Yes,Travel_Rarely,Sales,16,2,Life Sciences,1,563,3,Female,33,3,3,Sales Representative,2,Divorced,2057,18833,2,Y,Yes,16,3,1,80,0,2,2,3,2,1,1,0
19,No,Travel_Rarely,Sales,8,4,Medical,1,564,3,Male,34,3,2,Sales Executive,1,Married,4645,20400,3,Y,No,20,3,2,80,0,6,4,3,6,5,2,3
22,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,565,4,Male,87,3,1,Research Scientist,3,Single,5367,6421,3,Y,No,17,3,2,80,1,1,1,2,1,1,1,1
46,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,566,3,Female,66,3,3,Healthcare Representative,2,Married,10580,5432,2,Y,No,21,3,3,80,0,17,3,3,15,6,4,12
54,Yes,Travel_Rarely,Sales,13,3,Life Sciences,1,567,2,Male,55,3,2,Sales Representative,2,Divorced,4972,2889,3,Y,No,25,3,3,80,1,15,2,2,12,10,3,7
55,No,Travel_Rarely,Research & Development,15,2,Life Sciences,1,568,4,Female,38,2,1,Research Scientist,2,Married,2379,18667,6,Y,No,11,3,3,80,1,4,3,4,2,2,1,2
36,No,Travel_Rarely,Research & Development,13,2,Human Resources,1,569,2,Female,44,3,1,Manufacturing Director,1,Single,8890,14429,1,Y,Yes,18,3,2,80,0,24,3,3,21,11,0,0
25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,570,2,Male,55,3,3,Laboratory Technician,1,Divorced,4287,25929,2,Y,No,14,4,3,80,0,13,5,3,12,7,1,0
18,No,Travel_Rarely,Research & Development,21,3,Medical,1,571,2,Female,92,3,2,Research Scientist,1,Single,1067,11099,2,Y,No,23,4,2,80,1,8,3,3,7,2,0,0
39,No,Non-Travel,Human Resources,28,3,Human Resources,1,572,2,Male,99,3,5,Human Resources,3,Married,5972,16365,3,Y,No,19,3,3,80,1,3,2,3,0,0,0,0
34,No,Travel_Rarely,Sales,27,3,Technical Degree,1,573,3,Female,56,3,3,Sales Executive,1,Married,6637,12388,3,Y,Yes,21,3,2,80,0,7,2,2,4,4,2,0
24,Yes,Travel_Rarely,Research & Development,2,3,Human Resources,1,574,2,Male,83,4,1,Manufacturing Director,3,Divorced,2963,13696,3,Y,Yes,21,3,3,80,1,8,3,4,4,4,2,4
42,Yes,Travel_Rarely,Sales,13,3,Human Resources,1,575,1,Female,60,4,2,Sales Executive,2,Divorced,4379,20644,1,Y,No,16,4,3,80,0,4,1,3,1,1,1,1
21,No,Travel_Rarely,Research & Development,2,3,Medical,1,576,1,Female,61,4,2,Healthcare Representative,4,Divorced,7292,17455,1,Y,No,25,4,2,80,0,3,4,3,0,0,0,0
53,No,Travel_Frequently,Research & Development,25,2,Marketing,1,577,3,Male,31,3,1,Healthcare Representative,4,Single,5997,16653,3,Y,Yes,11,3,2,80,0,11,2,3,10,5,0,9
23,No,Non-Travel,Research & Development,11,4,Life Sciences,1,578,4,Female,47,3,4,Research Scientist,2,Divorced,1924,12536,3,Y,No,12,3,3,80,0,1,3,3,0,0,0,0
48,No,Non-Travel,Sales,13,4,Medical,1,579,2,Male,57,3,3,Sales Executive,4,Single,10426,4152,0,Y,No,13,3,3,80,1,6,3,3,6,5,1,6
36,No,Travel_Rarely,Sales,10,2,Technical Degree,1,580,1,Male,54,2,1,Sales Representative,4,Single,13681,8164,3,Y,Yes,12,3,4,80,1,19,2,3,19,7,1,9
56,No,Travel_Frequently,Research & Development,23,3,Medical,1,581,1,Male,68,3,1,Healthcare Representative,4,Married,3618,22871,4,Y,No,20,4,2,80,3,15,3,3,14,13,2,0
44,No,Non-Travel,Research & Development,22,3,Marketing,1,582,4,Male,78,2,1,Healthcare Representative,3,Married,1562,17098,3,Y,No,17,3,1,80,0,2,2,3,2,1,0,1
27,No,Travel_Frequently,Research & Development,15,3,Marketing,1,583,3,Male,33,4,2,Laboratory Technician,1,Married,7806,11913,6,Y,No,22,3,2,80,3,15,0,3,13,11,0,0
43,No,Travel_Frequently,Research & Development,29,3,Life Sciences,1,584,3,Male,81,3,2,Healthcare Representative,3,Married,3281,4474,1,Y,No,11,3,2,80,1,2,5,2,0,0,0,0
36,No,Travel_Rarely,Research & Development,1,1,Other,1,585,1,Male,97,4,2,Research Scientist,3,Divorced,6776,10419,4,Y,No,19,3,2,80,0,0,2,3,0,0,0,0
56,No,Travel_Rarely,Sales,14,4,Medical,1,586,4,Male,86,3,5,Sales Executive,3,Single,18422,7145,2,Y,No,12,3,1,80,0,6,3,3,6,3,0,6
20,Yes,Travel_Rarely,Sales,10,1,Life Sciences,1,587,3,Male,42,2,1,Sales Representative,2,Single,1943,12449,4,Y,No,14,3,3,80,1,6,3,3,3,2,1,0
30,No,Travel_Rarely,Research & Development,18,3,Technical Degree,1,588,2,Female,94,2,3,Laboratory Technician,4,Divorced,3047,21187,0,Y,No,18,3,3,80,2,6,3,4,3,1,0,3
45,No,Travel_Rarely,Research & Development,11,4,Medical,1,589,1,Female,92,3,4,Research Scientist,4,Single,4373,3373,5,Y,Yes,21,3,4,80,1,7,1,1,5,2,0,5
37,No,Travel_Frequently,Sales,7,3,Marketing,1,590,2,Male,54,4,2,Sales Representative,2,Married,10668,19030,4,Y,No,13,4,3,80,1,3,3,3,1,1,0,1
45,No,Travel_Rarely,Sales,15,2,Medical,1,591,4,Female,52,3,1,Sales Representative,1,Married,19999,24809,0,Y,No,19,4,3,80,0,4,2,4,1,1,1,0
25,Yes,Travel_Rarely,Research & Development,3,5,Life Sciences,1,592,4,Female,59,3,1,Manufacturing Director,1,Married,5700,14180,4,Y,No,17,3,4,80,0,7,2,3,4,1,1,3
58,No,Travel_Rarely,Sales,2,4,Technical Degree,1,593,3,Female,90,3,2,Sales Executive,4,Married,1845,13259,3,Y,Yes,25,3,2,80,0,12,6,3,9,9,0,0
56,No,Travel_Rarely,Research & Development,22,4,Medical,1,594,4,Male,36,4,5,Manufacturing Director,3,Single,3994,8966,2,Y,No,20,3,4,80,0,6,1,3,6,2,0,0
